p0_chart5__r0031	ZSTD	1	0.6
p0_chart0__r0085	ZSTD	1	0.6
p0_chart0__r0255	ZSTD	1	0.5
p0_chart1__r0085	ZSTD	1	0.6
p0_chart1__r0255	ZSTD	1	0.6
p0_chart2__r0085	ZSTD	1	0.6
p0_chart2__r0255	ZSTD	1	0.6
p0_chart3__r0085	ZSTD	1	0.6
p0_chart3__r0255	ZSTD	1	0.6
p0_chart4__r0085	ZSTD	1	0.6
p0_chart4__r0255	ZSTD	1	0.6
p0_chart5__r0085	ZSTD	1	0.6
p0_chart5__r0255	ZSTD	1	0.5
p0_chart0__r0351	ZSTD	1	0.6
p0_chart1__r0351	ZSTD	1	0.6
p0_chart2__r0351	ZSTD	1	0.6
p0_chart3__r0351	ZSTD	1	0.6
p0_chart4__r0351	ZSTD	1	0.5
p0_chart5__r0351	ZSTD	1	0.6
p0_chart0__r0271	ZSTD	1	0.6
p0_chart1__r0271	ZSTD	1	0.6
p0_chart2__r0271	ZSTD	1	0.6
p0_chart3__r0271	ZSTD	1	0.6
p0_chart4__r0271	ZSTD	1	0.6
p0_chart5__r0271	ZSTD	1	0.6
p0_chart0__r0325	ZSTD	1	0.6
p0_chart1__r0325	ZSTD	1	0.6
p0_chart2__r0325	ZSTD	1	0.6
p0_chart3__r0325	ZSTD	1	0.6
p0_chart4__r0325	ZSTD	1	0.6
p0_chart5__r0325	ZSTD	1	0.6
p0_chart0__r0273	ZSTD	1	0.6
p0_chart1__r0273	ZSTD	1	0.6
p0_chart2__r0273	ZSTD	1	0.6
p0_chart3__r0273	ZSTD	1	0.6
p0_chart4__r0273	ZSTD	1	0.6
p0_chart5__r0273	ZSTD	1	0.6
p0_chart0__r0327	ZSTD	1	0.6
p0_chart1__r0327	ZSTD	1	0.6
p0_chart2__r0327	ZSTD	1	0.5
p0_chart3__r0327	ZSTD	1	0.6
p0_chart4__r0327	ZSTD	1	0.5
p0_chart5__r0327	ZSTD	1	0.6
p0_chart0__r0247	ZSTD	1	0.6
p0_chart1__r0247	ZSTD	1	0.6
p0_chart2__r0247	ZSTD	1	0.6
p0_chart3__r0247	ZSTD	1	0.5
p0_chart4__r0247	ZSTD	1	0.6
p0_chart5__r0247	ZSTD	1	0.6
p0_chart0__r0118	ZSTD	1	0.6
p0_chart1__r0118	ZSTD	1	0.5
p0_chart2__r0118	ZSTD	1	0.5
p0_chart3__r0118	ZSTD	1	0.6
p0_chart4__r0118	ZSTD	1	0.6
p0_chart5__r0118	ZSTD	1	0.6
p0_chart0__r0120	ZSTD	1	0.6
p0_chart1__r0120	ZSTD	1	0.6
p0_chart2__r0120	ZSTD	1	0.6
p0_chart3__r0120	ZSTD	1	0.5
p0_chart4__r0120	ZSTD	1	0.6
p0_chart5__r0120	ZSTD	1	0.6
p0_chart0__r0040	ZSTD	1	0.6
p0_chart1__r0040	ZSTD	1	0.6
p0_chart2__r0040	ZSTD	1	0.6
p0_chart3__r0040	ZSTD	1	0.6
p0_chart4__r0040	ZSTD	1	0.5
p0_chart5__r0040	ZSTD	1	0.6
p0_chart0__r0094	ZSTD	1	0.6
p0_chart1__r0094	ZSTD	1	0.6
p0_chart2__r0094	ZSTD	1	0.5
p0_chart3__r0094	ZSTD	1	0.6
p0_chart4__r0094	ZSTD	1	0.6
p0_chart5__r0094	ZSTD	1	0.5
